ID,BINTYPE,STREETNAME,COMMENTS,ASHTRAY,DIRECTION,X,Y,NEIGHBOURH,WARD,INSTALL
364,Derby Double Slimline,High Street,Outside number 150,Yes,EB,0.00,0.00,CC,CC,
365,Derby Double Slimline,High Street,Outside food and drink company opposite Anchor Close,Yes,WB,0.00,0.00,CC,CC,
366,Derby Double Slimline,High Street,Just after 249,Yes,EB,0.00,0.00,CC,CC,
368,Derby Double Slimline,High Street,Before Mary King's Close,Yes,EB,0.00,0.00,CC,CC,
370,Derby Slimline,Cockburn Street,Outside baked potato shop,Yes,NB,0.00,0.00,CC,CC,
372,Derby Slimline,Cockburn Street,Outside number 53,Yes,NB,0.00,0.00,CC,CC,
373,Derby Slimline,Cockburn Street,Outside number 22,Yes,NB,0.00,0.00,CC,CC,
374,Derby Slimline,Cockburn Street,Opposite number 05,Yes,NB,0.00,0.00,CC,CC,
375,Neopolitan,The Mound,At Public Toilet,Yes,SB,0.00,0.00,CC,CC,
376,Neopolitan,The Mound,At bus stop outside gallery,Yes,SB,0.00,0.00,CC,CC,
378,Neopolitan,The Mound,On bend northwards,Yes,NB,0.00,0.00,CC,CC,
379,Neopolitan,The Mound,Down from Playfair steps,Yes,SB,0.00,0.00,CC,CC,
380,Neopolitan,The Mound,Before Bank HQ,Yes,SB,0.00,0.00,CC,CC,
381,Neopolitan,The Mound,Outside Bank HQ,Yes,SB,0.00,0.00,CC,CC,
382,Neopolitan,George IV Bridge,Outside National Library of Scotland,Yes,SB,0.00,0.00,CC,CC,
383,Neopolitan,George IV Bridge,Outside number 48,Yes,SB,0.00,0.00,CC,CC,
385,Neopolitan,George IV Bridge,Outside number 37 at bus stop,Yes,SB,0.00,0.00,CC,CC,
386,Neopolitan,Chambers Street,Outside Musem opposite Court,Yes,EB,0.00,0.00,CC,CC,
387,Neopolitan,Chambers Street,Outside old Dental Hospital,Yes,EB,0.00,0.00,CC,CC,
389,Neopolitan,Chambers Street,Bus Stop up from Museum entrance,Yes,WB,0.00,0.00,CC,CC,
390,Neopolitan,Chambers Street,Outside Museum,Yes,WB,0.00,0.00,CC,CC,
391,Neopolitan,Chambers Street,Opposite number 16,Yes,WB,0.00,0.00,CC,CC,
392,Neopolitan,Chambers Street,Outside number 16,Yes,EB,0.00,0.00,CC,CC,
393,Topsy,Nicolson Street,On corner of Chambers Street,No,NB,0.00,0.00,CC,CC,
394,Topsy,South Bridge,Outside number 90,Yes,NB,0.00,0.00,CC,CC,
395,Topsy,South Bridge,Outside number 25,Yes,SB,0.00,0.00,CC,CC,
396,Topsy,South Bridge,Outside ústretcher,Yes,NB,0.00,0.00,CC,CC,
398,Topsy,Nicolson Street,Outside number 54 Blackwells Books,No,SB,0.00,0.00,CC,CC,
399,Topsy,Nicolson Street,Outside number 61 Mcleish all thats good in food,No,SB,0.00,0.00,CC,CC,
401,Topsy,Nicolson Street,Outside City Restaurant,No,NB,0.00,0.00,South,Southside/Newington,
402,Topsy,Nicolson Street,Seating area at Surgeons Hall,No,SB,0.00,0.00,South,Southside/Newington,
403,Topsy,Nicolson Street,Outside RBS on corner of Hill Place,No,SB,0.00,0.00,South,Southside/Newington,
405,Neopolitan,Nicolson Street,"Outside number 57, newsagent",No,NB,0.00,0.00,South,Southside/Newington,
407,Neopolitan,Nicolson Street,Outside McColls,Yes,SB,0.00,0.00,South,Southside/Newington,
408,Neopolitan,Nicolson Street,Outside number 54,Yes,SB,0.00,0.00,South,Southside/Newington,
409,Topsy,Nicolson Street,Outside Scotmid,Yes,NB,0.00,0.00,South,Southside/Newington,
410,Topsy,Nicolson Street,At side of Tesco Metro,Yes,SB,0.00,0.00,South,Southside/Newington,
411,Topsy,Nicolson Street,Outside Southside Community Education Centre,Yes,NB,0.00,0.00,South,Southside/Newington,19/02/2011
414,Derby Slimline,Johnstone Terrace,Outside number 02,Yes,WB,0.00,0.00,CC,CC,
415,Derby Slimline,Johnstone Terrace,At Bus stop opposite number 8,Yes,EB,0.00,0.00,CC,CC,
416,Derby Slimline,Johnstone Terrace,Outside number 11,Yes,WB,0.00,0.00,CC,CC,
417,Derby Slimline,Johnstone Terrace,At bottom of steps at Castle Wynd,Yes,EB,0.00,0.00,CC,CC,
418,Derby Slimline,Johnstone Terrace,At top of Patrick Geddes Steps,Yes,WB,0.00,0.00,CC,CC,
419,Derby Slimline,Johnstone Terrace,Start of Coach Park,Yes,EB,0.00,0.00,CC,CC,
420,Derby Slimline,Johnstone Terrace,Near Grannies Green steps,Yes,WB,0.00,0.00,CC,CC,
421,Derby Slimline,Johnstone Terrace,Middle of Coach Park,No,EB,0.00,0.00,CC,CC,
423,Derby Slimline,Johnstone Terrace,Taxi Rank,Yes,WB,0.00,0.00,CC,CC,
424,Derby Slimline,Johnstone Terrace,At bus stop opposite 38,Yes,NB,0.00,0.00,CC,CC,
425,Neopolitan,Johnstone Terrace,Outside number 38 Companies House,Yes,SB,0.00,0.00,CC,CC,
426,Neopolitan,Castle Terrace,Outside number 31,Yes,NB,0.00,0.00,CC,CC,
427,Neopolitan,Castle Terrace,Opposite Pizzeria,Yes,SB,0.00,0.00,CC,CC,
428,Neopolitan,Spittle Street,Outside Pizzeria,Yes,NB,0.00,0.00,CC,CC,
429,Neopolitan,Bread Street,Outside Blue Blazer,Yes,EB,0.00,0.00,CC,CC,
430,Neopolitan,Bread Street,Outside number 03,Yes,EB,0.00,0.00,CC,CC,
431,Neopolitan,Bread Street,Outside number 59,Yes,EB,0.00,0.00,CC,CC,
432,Neopolitan,Bread Street,Outside Number 71 Kingfisher,Yes,EB,0.00,0.00,CC,CC,
433,Neopolitan,Bread Street,Outside number 75,Yes,EB,0.00,0.00,CC,CC,
435,Neopolitan,West Port,Outside number 137,Yes,EB,0.00,0.00,CC,CC,
436,Neopolitan,West Port,On Corner of Lady Lawson Street opposite Hotel,Yes,EB,0.00,0.00,CC,CC,
437,Neopolitan,West Port,Outside Websters Land at railings,Yes,EB,0.00,0.00,CC,CC,
438,Neopolitan,West Port,Outside Tatoo shop,Yes,WB,0.00,0.00,CC,CC,
439,Neopolitan,Kings Stables Road,At foot of Barrace steps,Yes,WB,0.00,0.00,CC,CC,
440,Neopolitan,Kings Stables Road,Opposite multi storey car park,Yes,EB,0.00,0.00,CC,CC,
441,Neopolitan,Kings Stables Road,At pedestrian entrance to multi storey car park,Yes,EB,0.00,0.00,CC,CC,
442,Neopolitan,Kings Stables Road,At North most entrance to Princes Street Gardens,Yes,EB,0.00,0.00,CC,CC,
443,Neopolitan,Frederick Street,Outside number 37,Yes,SB,0.00,0.00,CC,CC,
444,Neopolitan,Frederick Street,Outside Post Office 42,Yes,NB,0.00,0.00,CC,CC,
447,Neopolitan,Frederick Street,Outside number,Yes,SB,0.00,0.00,CC,CC,
448,Neopolitan,Frederick Street,Outside number 45,Yes,NB,0.00,0.00,CC,CC,
449,Neopolitan,Frederick Street,Outside number 54,Yes,NB,0.00,0.00,CC,CC,
450,Neopolitan,Frederick Street,Outside number 64,Yes,SB,0.00,0.00,CC,CC,
451,Neopolitan,Frederick Street,Outside number 65,Yes,SB,0.00,0.00,CC,CC,
453,Neopolitan,Hanover Street,Outside number 116,Yes,NB,0.00,0.00,CC,CC,
454,Neopolitan,Hanover Street,Outside number 98,Yes,SB,0.00,0.00,CC,CC,
455,Neopolitan,Hanover Street,Outside number 123,Yes,SB,0.00,0.00,CC,CC,
456,Neopolitan,Hanover Street,Outside number 91,Yes,SB,0.00,0.00,CC,CC,
457,Neopolitan,Hanover Street,Outside number 85,Yes,NB,0.00,0.00,CC,CC,
458,Neopolitan,Hanover Street,Outside number 80,Yes,NB,0.00,0.00,CC,CC,18/04/2012
459,Neopolitan,Hanover Street,Outside number 66,Yes,NB,0.00,0.00,CC,CC,
460,Neopolitan,North Castle Street,Outside number 60,Yes,SB,0.00,0.00,CC,CC,
461,Neopolitan,North Castle Street,Outside number 67,Yes,SB,0.00,0.00,CC,CC,
462,Neopolitan,North Castle Street,Outside number 49,Yes,SB,0.00,0.00,CC,CC,
463,Neopolitan,North Castle Street,Outside number 37,Yes,NB,0.00,0.00,CC,CC,
464,Topsy,North Castle Street,Outside number 46,Yes,NB,0.00,0.00,CC,CC,
465,Neopolitan,North Castle Street,Outside number 34,Yes,NB,0.00,0.00,CC,CC,
466,Neopolitan,South Charlotte Street,Outside number 4,Yes,NB,0.00,0.00,CC,CC,
467,Brunel,Hope Street,Seating area at Frasers,Yes,NB,0.00,0.00,CC,CC,
468,Neopolitan,Hope Street,Seating area at Frasers,Yes,EB,0.00,0.00,CC,CC,
470,Brunel,Shandwick Place,Outside Casino,Yes,WB,0.00,0.00,CC,CC,
471,Brunel,Shandwick Place,Outside Casino,Yes,WB,0.00,0.00,CC,CC,
472,Brunel,Rutland Street,At seating area on corner of Lothian Road,Yes,EB,0.00,0.00,CC,CC,
473,Brunel,Rutland Street,At seating area on corner of Lothian Road,No,WB,0.00,0.00,CC,CC,
474,Topsy,Rutland Street,Outside number 17,Yes,WB,0.00,0.00,CC,CC,
475,Neopolitan,Shandwick Place,Removed for Roadworks,Yes,EB,0.00,0.00,CC,CC,
476,Neopolitan,Shandwick Place,Removed for Roadworks,Yes,EB,0.00,0.00,CC,CC,
477,Neopolitan,Shandwick Place,Removed for Roadworks,Yes,EB,0.00,0.00,CC,CC,
478,Neopolitan,Shandwick Place,Removed for Roadworks,Yes,EB,0.00,0.00,CC,CC,
479,Neopolitan,Shandwick Place,Removed for Roadworks,Yes,EB,0.00,0.00,CC,CC,
480,Neopolitan,Shandwick Place,Removed for Roadworks,Yes,WB,0.00,0.00,CC,CC,
481,Neopolitan,Shandwick Place,Removed for Roadworks,Yes,WB,0.00,0.00,CC,CC,
482,Neopolitan,Stafford Street,Removed for Roadworks,Yes,NB,0.00,0.00,CC,CC,
483,Neopolitan,Stafford Street,Outside number 11,Yes,NB,0.00,0.00,CC,CC,
484,Amberol,Shandwick Place,Outside number 12,Yes,WB,0.00,0.00,CC,CC,
493,Neopolitan,Torphican Street,Opposite number 17,Yes,EB,0.00,0.00,CC,CC,
494,Neopolitan,Torphican Street,Outside number 07,Yes,EB,0.00,0.00,CC,CC,
495,Neopolitan,Morrison Street,Outside number 19,Yes,WB,0.00,0.00,CC,CC,
496,Neopolitan,Morrison Street,Outside number 192,Yes,WB,0.00,0.00,CC,CC,
497,Neopolitan,Morrison Street,Outside number 210,Yes,WB,0.00,0.00,CC,CC,
498,Neopolitan,West Maitland Street,"Outside number 222, corner of Torphican Street",Yes,EB,0.00,0.00,CC,CC,
499,Derby Double Slimline,West Maitland Street,Outside Haymarket Bar,Yes,EB,0.00,0.00,CC,CC,
501,Derby Standard,West Maitland Street,Outside William Hills at 21,Yes,EB,0.00,0.00,CC,CC,
503,Derby Standard,West Maitland Street,Outside Boots pharmacy,Yes,WB,0.00,0.00,CC,CC,
504,Neopolitan,East Fountainbridge,Opposite Kennedy Walk,Yes,WB,0.00,0.00,CC,CC,
505,Neopolitan,East Fountainbridge,Opposite 38 at Bus Stop,Yes,WB,0.00,0.00,CC,CC,
506,Derby Auto Slimline,Fountainbridge,On corner of Lothian Road,Yes,WB,0.00,0.00,CC,CC,
507,Derby Double Slimline,Fountainbridge,Opposite Samsuns Chippie,Yes,WB,0.00,0.00,South West,Fountainbridge/Craiglockhart,
508,Neopolitan,Morrison Street,Oustide Conference Centre,Yes,WB,0.00,0.00,CC,CC,
509,Half Edinburgh,Gardeners Crescent,Within grassed area North side,Yes,EB,0.00,0.00,South West,Fountainbridge/Craiglockhart,
510,Neopolitan,Gardeners Crescent,Within grassed area South side,Yes,WB,0.00,0.00,South West,Fountainbridge/Craiglockhart,
511,Neopolitan,Fountainbridge,Outside Bingo Hall,Yes,WB,0.00,0.00,South West,Fountainbridge/Craiglockhart,
512,Neopolitan,Fountainbridge,Outside Tollcross Primary,Yes,WB,0.00,0.00,South West,Fountainbridge/Craiglockhart,
513,Derby Auto Slimline,Lothian Road,Outside Cost Cutter,Yes,EB,0.00,0.00,CC,CC,
514,Neopolitan,Bread Street,Outside Starbucks,Yes,EB,0.00,0.00,CC,CC,
515,Derby Auto Slimline,Earl Grey Street,Corner of Laurisron Place,Yes,EB,0.00,0.00,CC,CC,
517,Neopolitan,Lauriston Place,Opposite number 127,Yes,WB,0.00,0.00,CC,CC,
518,Neopolitan,Lauriston Place,Outside number 127,Yes,WB,0.00,0.00,South,Meadows/Morningside,
519,Neopolitan,Lauriston Place,Outside number 119,Yes,EB,0.00,0.00,South,Meadows/Morningside,
520,Neopolitan,Lauriston Place,At bus stop opposite 119,Yes,EB,0.00,0.00,CC,CC,
521,Neopolitan,Lauriston Place,Outside Art College at Lady Lawson Street,Yes,WB,0.00,0.00,CC,Meadows/Morningside,01/04/2011
522,Neopolitan,Lauriston Place,At bus stop opposite College of Art,Yes,WB,0.00,0.00,South,Meadows/Morningside,
523,Neopolitan,Lauriston Place,Outside Blood doner centre,Yes,WB,0.00,0.00,South,Meadows/Morningside,
524,Neopolitan,Lauriston Place,Outside shop on corner of Keir Street,Yes,EB,0.00,0.00,CC,CC,
525,Wybone,Lauriston Place,Outside number 34,Yes,EB,0.00,0.00,CC,CC,05/01/2012
526,Neopolitan,Lauriston Place,Outside number 20,Yes,EB,0.00,0.00,CC,CC,
527,Neopolitan,Lauriston Place,Outside School at Heriot Place,Yes,EB,0.00,0.00,CC,CC,
528,Neopolitan,Lauriston Place,Outside Georgr Heriots School,No,EB,0.00,0.00,CC,CC,
529,Neopolitan,Lauriston Place,At Bus stop opposite Heriots,No,WB,0.00,0.00,South,Meadows/Morningside,
530,Brunel,Cowgate,Outside Hotel on Corner of St Mary's aStreet,Yes,NB,0.00,0.00,CC,CC,
533,Derby Auto Slimline,Holyrood Road,Opposite University at St John' Land,Yes,EB,0.00,0.00,CC,CC,
534,Derby Slimline,Holyrood Road,Outside University in Corner,Yes,WB,0.00,0.00,CC,CC,
535,Derby Auto Slimline,Holyrood Road,At bus stop opposite University,Yes,EB,0.00,0.00,South,Southside/Newington,
537,Derby Auto Slimline,Holyrood Road,Outside North side of Morgan Court,Yes,WB,0.00,0.00,CC,CC,
538,Derby Auto Slimline,Holyrood Road,Outside Scotsman offices,Yes,WB,0.00,0.00,South,Southside/Newington,
539,Derby Auto Slimline,Holyrood Road,Outside Italian restraunt at bus stop,Yes,WB,0.00,0.00,CC,CC,
540,Derby Slimline,Heriot Row,Opposite India Street,Yes,WB,0.00,0.00,CC,CC,
541,Derby Slimline,Heriot Row,Opposite 31,Yes,WB,0.00,0.00,CC,CC,
543,Topsy,Queen Street Gardens West,Up from Heriot Row at Bus stop,Yes,SB,0.00,0.00,CC,CC,
544,Half Edinburgh,Queen Street Gardens,On corner of Queen Street,Yes,SB,0.00,0.00,CC,CC,
545,Half Edinburgh,Fishwives Causeway,On footpath at rear of Newline Buildeers yard,Yes,NB,0.00,0.00,East,Craigentinny/Duddingston,24/04/2011
546,Neopolitan,Fishwives Cuseway,Footbridge leading to Mountcastle,Yes,SB,0.00,0.00,East,Craigentinny/Duddingston,
547,Derby Slimline,Portobello Road at Moira Terrace,Outside Sheltered Housing,Yes,NB,0.00,0.00,East,Craigentinny/Duddingston,
549,Neopolitan,Portobello Road at Moira Terrace,Outside  Bank,Yes,EB,0.00,0.00,East,Craigentinny/Duddingston,12/07/2011
550,Derby Slimline,Portobello Road at Piercefield Terrace,Opposite Cemetry,Yes,NB,0.00,0.00,East,Craigentinny/Duddingston,
551,Derby Standard,Portobello Road at Piercefield Terrace,At bus stop outside tool shop,Yes,WB,0.00,0.00,East,Craigentinny/Duddingston,
552,Half Edinburgh,Portobello Road at Piercefield Terrace,Outside Library,Yes,SB,0.00,0.00,East,Craigentinny/Duddingston,
553,Half Edinburgh,Portobello Road at Piercefield Terrace,Entrance to Morrisons,Yes,EB,0.00,0.00,East,Craigentinny/Duddingston,
554,Derby Standard,Portobello Road at Piershill square,At bus stop,Yes,WB,0.00,0.00,East,Craigentinny/Duddingston,
555,Derby Standard,Portobello Road,Opposite Piershill Square West,Yes,EB,0.00,0.00,East,Craigentinny/Duddingston,
556,Derby Standard,Portobello Road at Piershill square,At bus stop,Yes,WB,0.00,0.00,East,Craigentinny/Duddingston,
557,Derby Slimline,Wolsey Place,On fence at number 2,Yes,WB,0.00,0.00,East,Craigentinny/Duddingston,
558,Half Edinburgh,Wolsey Place,Outside Bank,Yes,EB,0.00,0.00,East,Craigentinny/Duddingston,
559,Derby Standard,Wolsey Place,Outside Meadowbank House,Yes,WB,0.00,0.00,East,Craigentinny/Duddingston,
560,Derby Slimline,Wolsley Place,Outside number 24,Yes,WB,0.00,0.00,East,Craigentinny/Duddingston,
562,Derby Standard,London Road,On path leading to Meadowbank,Yes,WB,0.00,0.00,East,Craigentinny/Duddingston,
563,Derby Standard,London Road,Opposite entrance to Meadowbank,No,WB,0.00,0.00,East,Craigentinny/Duddingston,
564,Derby Standard,London Road,At bus stop outside Meadowbank East entrance,No,EB,0.00,0.00,East,Craigentinny/Duddingston,
565,Derby Standard,London Road,Grass area opposite car wash,No,EB,0.00,0.00,East,Craigentinny/Duddingston,
566,Derby Standard,London Road,At bus stop opposite Mcdonalds,No,EB,0.00,0.00,East,Craigentinny/Duddingston,
568,Derby Slimline,"London Road, Dalziel Place",Opposite number 16,Yes,WB,0.00,0.00,East,Craigentinny/Duddingston,
569,Derby Standard,London Road,Outside number 87,Yes,EB,0.00,0.00,East,Craigentinny/Duddingston,
570,Derby Standard,London Road,Opposite number 87,Yes,WB,0.00,0.00,East,Craigentinny/Duddingston,
571,Derby Standard,London Road,At bus stop by retail park,Yes,WB,0.00,0.00,East,Craigentinny/Duddingston,
574,Derby Standard,London Road,Outside toilets,Yes,WB,0.00,0.00,CC,CC,
575,Topsy,London Road,On corner of Hillside Cresent,Yes,EB,0.00,0.00,CC,Leith Walk,
576,Half Edinburgh,London Road,On corner of Hillside Crescent,Yes,EB,0.00,0.00,CC,Leith Walk,
577,Amberol,London Road,In park opposite number 1 Bruntion Place,Yes,WB,0.00,0.00,CC,CC,
579,Amberol,London Road,Opposite Hillside Crescent,Yes,EB,0.00,0.00,CC,CC,
582,Amberol,London Road,Bus stop opposite Edinburgh club,Yes,WB,0.00,0.00,CC,CC,
586,Derby Double Slimline,Leith Walk,At seating area at gayfield Square,Yes,NB,0.00,0.00,CC,CC,
587,Derby Double Slimline,Leith Walk,Seating area at Gayfield Square,Yes,NB,0.00,0.00,CC,CC,
588,Derby Double Slimline,Leith Walk,,Yes,SB,0.00,0.00,CC,Leith Walk,
589,Derby Double Slimline,Leith Walk,Ellm Row,Yes,NB,0.00,0.00,CC,Leith Walk,
590,Derby Double Slimline,Leith Walk,Fitted to Plinth,Yes,NB,0.00,0.00,CC,Leith Walk,
591,Topsy,Leith Walk,Outside 1 Gayfield Place,Yes,NB,0.00,0.00,CC,CC,
593,Topsy,Leith Walk,Opposite Montgommerry Street,Yes,NB,0.00,0.00,CC,CC,
594,Half Edinburgh,Gayfield Square,,Yes,EB,0.00,0.00,CC,CC,
595,Amberol,Leith Walk,in park at Gayfield Square,Yes,NB,0.00,0.00,CC,CC,
596,Brunel,Leith Walk,In park at Gayfield Square,Yes,SB,0.00,0.00,CC,CC,
597,Neopolitan,East London Street,Outside Haddington Place,Yes,WB,0.00,0.00,CC,Leith Walk,
599,Amberol,East London Street,Outside number 17,Yes,SB,0.00,0.00,CC,CC,
600,Topsy,East London Street,Opposite number 17,Yes,SB,0.00,0.00,CC,CC,
601,Derby Slimline,Broughton Street,Oustide Stafford Centre,Yes,SB,0.00,0.00,CC,CC,
602,Topsy,Broughton Street,On junction of Broughton Place,Yes,SB,0.00,0.00,CC,CC,
603,Neopolitan,Broughton Street,Outside number 56,Yes,NB,0.00,0.00,CC,CC,
604,Topsy,Broughton Street,Outside number 69,Yes,SB,0.00,0.00,CC,CC,
605,Topsy,Broughton Street,On corner of Albany Street,Yes,NB,0.00,0.00,CC,CC,
606,Amberol,Broughton Street,First bus stop on left going North,Yes,NB,0.00,0.00,CC,CC,
607,Half Edinburgh,Mansfield Place,Outside School on corner of Bellvue Place,Yes,SB,0.00,0.00,CC,Leith Walk,
608,Amberol,Mansfield Place,Opposite Church,Yes,NB,0.00,0.00,CC,CC,
609,Wybone,Rodney Street,Outside 62,Yes,NB,0.00,0.00,CC,Leith Walk,
610,Wybone,Rodney Street,Outside old Picture house,Yes,NB,0.00,0.00,North,Inverleith,
611,Derby Standard Green,George IV Park,Replace,Yes,EB,0.00,0.00,North,Inverleith,18/04/2011
614,Derby Slimline,Drummond Place,At east end of gardens facing London Street,Yes,SB,0.00,0.00,CC,CC,
615,Derby Slimline,Dublin Street,Outside shop on corner of Drummond Place,Yes,NB,0.00,0.00,CC,CC,
617,Half Edinburgh,Drummond Place,On corner of Great King Street,Yes,NB,0.00,0.00,CC,CC,
618,Neopolitan,Drumond Place,On west end of gardens facing Great King Street,Yes,NB,0.00,0.00,CC,CC,
619,Derby Standard,Dundas Street,Bus stop after Fettes Row,Yes,NB,0.00,0.00,North,Inverleith,
620,Derby Standard,Dundas Street,Outside shops before Henderson Row,Yes,NB,0.00,0.00,North,Inverleith,
622,Derby Slimline,Dundas Street,Outside number 58,Yes,SB,0.00,0.00,CC,CC,
623,Neopolitan,Great King Street,Outside number 42,Yes,EB,0.00,0.00,CC,CC,
624,Derby Slimline,Dundas Street,Outside number 35,Yes,NB,0.00,0.00,CC,CC,
625,Derby Slimline,Dundas Street,Outside number 08,Yes,NB,0.00,0.00,CC,CC,
628,Derby Slimline,Abercromby Place,Outside Number 26,Yes,SB,0.00,0.00,CC,CC,
629,Derby Slimline,Albany Street,Outside No 6,Yes,EB,0.00,0.00,CC,CC,
630,Derby Standard,Dublin Street,Outside number 2,Yes,NB,0.00,0.00,CC,CC,
632,Derby Slimline,Abercromby Place,In corner at entrance to gardens,Yes,WB,0.00,0.00,CC,CC,
633,Derby Slimline,Heriot Row,Opposite number 03,Yes,NB,0.00,0.00,CC,CC,
634,Derby Slimline,Heriot Row,Opposite number 10,Yes,NB,0.00,0.00,CC,CC,
635,Derby Slimline,Home Street,Outside number 06,Yes,EB,0.00,0.00,CC,CC,
636,Derby Slimline,Home Street,Outside number 38,Yes,NB,0.00,0.00,CC,CC,
637,Neopolitan,South East Circus Place,Opposite number 05,Yes,EB,0.00,0.00,CC,CC,
638,Derby Slimline,North West Circus Place,Outside number 04,Yes,EB,0.00,0.00,CC,CC,
639,Derby Slimline,Bells Brae,At Bridge over Water of Leith,Yes,EB,0.00,0.00,North,Inverleith,
641,Derby Standard,Drumsheugh Place,Outside number 03,Yes,NB,0.00,0.00,CC,CC,
642,Derby Standard,Queensferry Street,Outside number 19,Yes,NB,0.00,0.00,CC,CC,
643,Wybone,Queensferry Street,Outside WH Smith,Yes,WB,0.00,0.00,CC,CC,
644,Wybone,Queensferry Street,Opposite Wannaburger,Yes,SB,0.00,0.00,CC,CC,
645,Neopolitan,Alva Street,Outside number 03,Yes,WB,0.00,0.00,CC,CC,
646,Neopolitan,Alva Street,Outside number 02,Yes,WB,0.00,0.00,CC,CC,
647,Neopolitan,Alva Street,Outside number 24,Yes,WB,0.00,0.00,CC,CC,
648,Neopolitan,Alva Street,Outside number 23,Yes,WB,0.00,0.00,CC,CC,
649,Neopolitan,Melville Street,Outside number 28,Yes,WB,0.00,0.00,CC,CC,
650,Neopolitan,Melville Street,Outside number 24,Yes,WB,0.00,0.00,CC,CC,
651,Neopolitan,Melville Street,Outside number 19,Yes,EB,0.00,0.00,CC,CC,
652,Neopolitan,Melville Street,Outside number 01,Yes,EB,0.00,0.00,CC,CC,
653,Neopolitan,Melville Street,Outside number 04,Yes,WB,0.00,0.00,CC,CC,
654,Topsy,Melville Street,Outside number 42,Yes,WB,0.00,0.00,CC,CC,
655,Neopolitan,Melville Street,Outside number 43,Yes,EB,0.00,0.00,CC,CC,
656,Neopolitan,Melville Street,Outside number 44,Yes,WB,0.00,0.00,CC,CC,
657,Neopolitan,Melville Street,Outside number 61,Yes,EB,0.00,0.00,CC,CC,
658,Neopolitan,Melville Street,Outside number 58,Yes,WB,0.00,0.00,CC,CC,
660,Neopolitan,Walker Street,Outside number 18,Yes,SB,0.00,0.00,CC,CC,
661,Neopolitan,Walker Street,Outside number 10,Yes,SB,0.00,0.00,CC,CC,
662,Neopolitan,William Street,Before lane,Yes,WB,0.00,0.00,CC,CC,
663,Neopolitan,William Street,After Lane,Yes,WB,0.00,0.00,CC,CC,
664,Neopolitan,Manor Place,Outside number 29,Yes,SB,0.00,0.00,CC,CC,17/05/2011
665,Neopolitan,Chester Street,Outside number 18,Yes,WB,0.00,0.00,CC,CC,
666,Neopolitan,Chester Street,Outside number 13,Yes,EB,0.00,0.00,CC,CC,
668,Neopolitan,Drumsheugh Gardens,Outside number 20,Yes,EB,0.00,0.00,CC,CC,
670,Half Edinburgh,Bedford Road,Outside number 54,Yes,EB,0.00,0.00,North,Inverleith,
671,Half Edinburgh,Douglas Gardens,Outside Belford Hostel,Yes,SB,0.00,0.00,CC,CC,
672,Half Edinburgh,Douglas Gardens,Opposite Belford Hostel,Yes,NB,0.00,0.00,CC,CC,
673,Half Edinburgh,Palmerston Place,At bus stop opposite Douglas Crescent,Yes,SB,0.00,0.00,CC,CC,
